corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00260392,대원전선,006340,20220317,사업보고서 (2021.12),2021.12,0,-,-,-,-,0.00052466,,,,
00260392,대원전선,006340,20220512,분기보고서 (2022.03),2022.03,428.95,+428.95,"+81,757,609.75%",-,-,428.95,428.94947534,81757609.75488888,,
00260392,대원전선,006340,20220812,반기보고서 (2022.06),2022.06,480.34,+51.39,+11.98%,-,-,480.34,51.389999999999986,11.980417298053393,,
00260392,대원전선,006340,20221111,분기보고서 (2022.09),2022.09,0,-480.34,-100.00%,-,-,0.00045757,-480.33954243,-99.99990474039222,,
00260392,대원전선,006340,20230316,사업보고서 (2022.12),2022.12,0,+0,+1.48%,-0,-11.50%,0.00046434,6.769999999999964e-06,1.4795550407587843,-6.0320000000000046e-05,-11.496969465939856
00260392,대원전선,006340,20230511,분기보고서 (2023.03),2023.03,411.23,+411.23,"+88,562,160.41%",-17.72,-4.13%,411.23,411.22953566,88562160.41262868,-17.71999999999997,-4.131017601119004
00260392,대원전선,006340,20231109,분기보고서 (2023.09),2023.09,"1,272.96",+861.73,+209.55%,"+1,272.96","+278,199,956.82%",1272.96,861.73,209.54940057875154,1272.95954243,278199956.82190704
00260392,대원전선,006340,20240313,사업보고서 (2023.12),2023.12,-,-,-,-,-,,,,,
00260392,대원전선,006340,20240513,분기보고서 (2024.03),2024.03,345.74,-,-,-65.49,-15.93%,345.74,,,-65.49000000000001,-15.92539454806313
00260392,대원전선,006340,20240813,반기보고서 (2024.06),2024.06,467.77,+122.03,+35.30%,-,-,467.77,122.02999999999997,35.295308613408906,,
00260392,대원전선,006340,20241108,분기보고서 (2024.09),2024.09,457.99,-9.78,-2.09%,-814.97,-64.02%,457.99,-9.779999999999973,-2.0907711054578004,-814.97,-64.02165032679738
00260392,대원전선,006340,20250313,사업보고서 (2024.12),2024.12,-,-,-,-,-,,,,,
00260392,대원전선,006340,20250509,분기보고서 (2025.03),2025.03,409.17,-,-,+63.43,+18.35%,409.17,,,63.43000000000001,18.34615607103604
00260392,대원전선,006340,20250813,반기보고서 (2025.06),2025.06,410.37,+1.2,+0.29%,-57.4,-12.27%,410.37,1.1999999999999886,0.29327663318425845,-57.39999999999998,-12.27098787865831
00260392,대원전선,006340,20251112,분기보고서 (2025.09),2025.09,418.43,+8.06,+1.96%,-39.56,-8.64%,418.43,8.060000000000002,1.9640811950191406,-39.56,-8.63774318216555
00260392,대원전선,006340,20260331,[기재정정]사업보고서 (2025.12),2025.12,0,-418.43,-100.00%,-,-,0.0004341,-418.4295659,-99.99989625504864,,
