corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00500254,GS,078930,20220318,사업보고서 (2021.12),2021.12,"1,024.71",-,-,-,-,1024.71,,,,
00500254,GS,078930,20220516,분기보고서 (2022.03),2022.03,776.03,-248.68,-24.27%,-,-,776.03,-248.68000000000006,-24.268329576172775,,
00500254,GS,078930,20220816,반기보고서 (2022.06),2022.06,"1,050.26",+274.23,+35.34%,-,-,1050.26,274.23,35.33755138332282,,
00500254,GS,078930,20221114,분기보고서 (2022.09),2022.09,"1,305.94",+255.68,+24.34%,-,-,1305.94,255.68000000000006,24.34444804143736,,
00500254,GS,078930,20230321,사업보고서 (2022.12),2022.12,915.72,-390.22,-29.88%,-108.99,-10.64%,915.72,-390.22,-29.88039266735072,-108.99000000000001,-10.63617999238809
00500254,GS,078930,20230515,분기보고서 (2023.03),2023.03,-,-,-,-,-,,,,,
00500254,GS,078930,20230814,반기보고서 (2023.06),2023.06,"1,058.71",-,-,+8.45,+0.80%,1058.71,,,8.450000000000045,0.8045626797174077
00500254,GS,078930,20231114,분기보고서 (2023.09),2023.09,855,-203.71,-19.24%,-450.94,-34.53%,855.0,-203.71000000000004,-19.241340877105163,-450.94000000000005,-34.529917147801584
00500254,GS,078930,20240320,사업보고서 (2023.12),2023.12,62.48,-792.52,-92.69%,-853.24,-93.18%,62.48,-792.52,-92.69239766081871,-853.24,-93.17695365395535
00500254,GS,078930,20240516,분기보고서 (2024.03),2024.03,31.91,-30.57,-48.93%,-,-,31.91,-30.569999999999997,-48.92765685019206,,
00500254,GS,078930,20240814,반기보고서 (2024.06),2024.06,68,+36.09,+113.10%,-990.71,-93.58%,68.0,36.09,113.09934189909119,-990.71,-93.57708909899783
00500254,GS,078930,20241114,분기보고서 (2024.09),2024.09,142.77,+74.77,+109.96%,-712.23,-83.30%,142.771,74.77099999999999,109.95735294117645,-712.229,-83.30163742690058
00500254,GS,078930,20250318,사업보고서 (2024.12),2024.12,238.32,+95.55,+66.92%,+175.84,+281.43%,238.32,95.549,66.92465556730708,175.84,281.4340588988477
00500254,GS,078930,20250515,분기보고서 (2025.03),2025.03,466.41,+228.09,+95.71%,+434.5,"+1,361.64%",466.41,228.09000000000003,95.7074521651561,434.5,1361.6421184581636
00500254,GS,078930,20250814,반기보고서 (2025.06),2025.06,223.42,-242.99,-52.10%,+155.42,+228.56%,223.42,-242.99000000000004,-52.09793958105531,155.42,228.5588235294117
00500254,GS,078930,20251114,분기보고서 (2025.09),2025.09,29.27,-194.15,-86.90%,-113.5,-79.50%,29.27,-194.14999999999998,-86.89911377674335,-113.50099999999999,-79.49863767852014
00500254,GS,078930,20260318,사업보고서 (2025.12),2025.12,134.26,+104.99,+358.69%,-104.06,-43.66%,134.26,104.99,358.6949094636146,-104.06,-43.66398120174556
