corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00366137,KG에코솔루션,151860,20220317,사업보고서 (2021.12),2021.12,"112,025.52",-,-,-,-,112025.52,,,,
00366137,KG에코솔루션,151860,20220516,분기보고서 (2022.03),2022.03,375.22,"-111,650.3",-99.67%,-,-,375.22,-111650.3,-99.6650584616791,,
00366137,KG에코솔루션,151860,20220816,반기보고서 (2022.06),2022.06,205.83,-169.39,-45.15%,-,-,205.82609,-169.39391000000003,-45.14522413517403,,
00366137,KG에코솔루션,151860,20221114,분기보고서 (2022.09),2022.09,114.96,-90.87,-44.15%,-,-,114.95852,-90.86757,-44.147741425783295,,
00366137,KG에코솔루션,151860,20230331,[기재정정]사업보고서 (2022.12),2022.12,604.85,+489.89,+426.15%,"-111,420.67",-99.46%,604.85,489.89148,426.1463004221001,-111420.67,-99.46007838214005
00366137,KG에코솔루션,151860,20230515,분기보고서 (2023.03),2023.03,572.12,-32.73,-5.41%,+196.9,+52.48%,572.12,-32.73000000000002,-5.411258989832191,196.89999999999998,52.4758808165876
00366137,KG에코솔루션,151860,20230814,반기보고서 (2023.06),2023.06,392.67,-179.45,-31.37%,+186.84,+90.78%,392.67,-179.45,-31.36579738516395,186.84391000000002,90.77756371896295
00366137,KG에코솔루션,151860,20231121,[기재정정]분기보고서 (2023.09),2023.09,314.63,-78.04,-19.87%,+199.67,+173.69%,314.63,-78.04000000000002,-19.87419461634452,199.67148,173.6900231492194
00366137,KG에코솔루션,151860,20240401,[기재정정]사업보고서 (2023.12),2023.12,266,-48.63,-15.46%,-338.85,-56.02%,266.0,-48.629999999999995,-15.456250198646027,-338.85,-56.02215425312062
00366137,KG에코솔루션,151860,20240516,분기보고서 (2024.03),2024.03,292.95,+26.95,+10.13%,-279.17,-48.80%,292.95,26.94999999999999,10.131578947368425,-279.17,-48.795707194294906
00366137,KG에코솔루션,151860,20240814,반기보고서 (2024.06),2024.06,354.25,+61.3,+20.93%,-38.42,-9.78%,354.25,61.30000000000001,20.925072537975776,-38.420000000000016,-9.784297247052235
00366137,KG에코솔루션,151860,20241114,분기보고서 (2024.09),2024.09,196.64,-157.61,-44.49%,-117.99,-37.50%,196.64,-157.61,-44.49117854622442,-117.99000000000001,-37.501191876172015
00366137,KG에코솔루션,151860,20250814,[기재정정]사업보고서 (2024.12),2024.12,163.71,-32.93,-16.75%,-102.29,-38.45%,163.71,-32.92999999999998,-16.74633848657444,-102.28999999999999,-38.45488721804511
00366137,KG에코솔루션,151860,20250814,[기재정정]분기보고서 (2025.03),2025.03,135.84,-27.87,-17.02%,-157.11,-53.63%,135.84,-27.870000000000005,-17.024005864027856,-157.10999999999999,-53.63031233998976
00366137,KG에코솔루션,151860,20250814,반기보고서 (2025.06),2025.06,136.02,+0.18,+0.13%,-218.23,-61.60%,136.02,0.18000000000000682,0.13250883392226243,-218.23,-61.603387438249825
00366137,KG에코솔루션,151860,20251114,분기보고서 (2025.09),2025.09,149.62,+13.6,+10.00%,-47.02,-23.91%,149.62,13.599999999999994,9.998529627995879,-47.01999999999998,-23.91171684296175
00366137,KG에코솔루션,151860,20260318,사업보고서 (2025.12),2025.12,140.85,-8.77,-5.86%,-22.86,-13.96%,140.85,-8.77000000000001,-5.8615158401283285,-22.860000000000014,-13.963716327652564
