corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00411808,제이오,418550,20230801,[기재정정]사업보고서 (2022.12),2022.12,326.77,-,-,-,-,326.77428,,,,
00411808,제이오,418550,20230512,분기보고서 (2023.03),2023.03,735.08,+408.31,+124.95%,-,-,735.07975,408.30547,124.95030820663122,,
00411808,제이오,418550,20230816,[기재정정]반기보고서 (2023.06),2023.06,531.75,-203.33,-27.66%,-,-,531.75355,-203.32619999999997,-27.66042732098115,,
00411808,제이오,418550,20231109,분기보고서 (2023.09),2023.09,589.21,+57.46,+10.81%,-,-,589.20977,57.45622000000003,10.805046811629193,,
00411808,제이오,418550,20240320,사업보고서 (2023.12),2023.12,524.1,-65.11,-11.05%,+197.33,+60.39%,524.10344,-65.10633000000007,-11.049770949996308,197.32916,60.386992513609094
00411808,제이오,418550,20240514,분기보고서 (2024.03),2024.03,528.17,+4.06,+0.78%,-206.91,-28.15%,528.16834,4.064899999999966,0.7755911695599638,-206.91141000000005,-28.148158074004904
00411808,제이오,418550,20240814,반기보고서 (2024.06),2024.06,399.91,-128.26,-24.28%,-131.84,-24.79%,399.91099,-128.25734999999992,-24.283422592122793,-131.84256,-24.793921921160656
00411808,제이오,418550,20241114,분기보고서 (2024.09),2024.09,231.46,-168.45,-42.12%,-357.75,-60.72%,231.4609,-168.45009000000002,-42.121895674835045,-357.74887,-60.71672402852383
00411808,제이오,418550,20250813,[기재정정]사업보고서 (2024.12),2024.12,109.65,-121.82,-52.63%,-414.46,-79.08%,109.64569,-121.81521000000001,-52.62885005631621,-414.45775,-79.07937982624193
00411808,제이오,418550,20250515,분기보고서 (2025.03),2025.03,209.47,+99.82,+91.04%,-318.7,-60.34%,209.46902,99.82333,91.04172722156247,-318.69931999999994,-60.34048159721197
00411808,제이오,418550,20250813,반기보고서 (2025.06),2025.06,161.1,-48.37,-23.09%,-238.81,-59.72%,161.10238,-48.36663999999999,-23.090116142234297,-238.80861000000002,-59.71544067843697
00411808,제이오,418550,20251114,분기보고서 (2025.09),2025.09,81.77,-79.33,-49.24%,-149.69,-64.67%,81.77068,-79.33170000000001,-49.24303415008519,-149.69022,-64.67192515020895
00411808,제이오,418550,20260323,사업보고서 (2025.12),2025.12,55.11,-26.66,-32.60%,-54.53,-49.74%,55.11204,-26.65864,-32.601710050595145,-54.53365,-49.73624590259772
